content,label
医管家983医院和平项目保洁招聘【招聘条件】1、要求65岁以下，男女不限2、身体健康，无不良嗜好【薪资待遇】1、2300~3000元/月，五险一金。?2、月休四天，7:00-17:00，休息2个小时【工作地点】天津市和平区多伦道185号联勤保障**第九八三医院（原272医院）【联系电话】吴女士：,0
滨海四路石锅店.招聘洗碗阿姨1名.工作时间早9??点-晚9??点.休息两小时.薪资面议.招聘厨房兼职1名.生手也可以.工作时间晚5点-晚十点.薪资面议.手机.,0
鸡蛋分拣打蛋液6元钱一筐，一小时能打三筐半，有干的联系我,0
天津南开招聘打包员1名，勤杂工2名，管吃住！基本没有开销，年龄18－50左右，，有意者联系，或联系本微信！工资面议！朋友们，谢谢,0
3点集合小胡同车牌号532-7556津南美团蔬菜《200元》男女不限活自由上5-2点手机烟都可以带开车15分钟下班结钱,0
招聘小区保安主要就是坐着用遥控开开门45-50工资还可以高点年龄大的59周岁以下我给你安排工资3000干满10天反300长白班小区18-44年龄小的反400月工资4500管吃管住12小时三天后日结保安120一天提15轻松,0
"3:津南区咸水沽工资：4000-4500公司直招不收任何费用，吃住条件好本岗位要求年龄18-40之间一、任职资格：1、年龄18-40周岁；身高165cm以上,有无经验均可。2、身体健康，无不良前科3、宿舍；4-6人间有wi-fi可洗澡；伙食，标准餐；、免费提供食宿，四季衣服，被褥，劳保用品，无线网，防暑降温食品及用品。、工作地点：天津市津南区咸水沽,",0
招聘保洁员，要求女性，身体健康，工作认真负责，工作时间5～10个小时，薪资2200～3000元/月，工作地点怡购附近，联系电话金经理，,0
招聘临时工下班结工资160一天长期男女工，18-45岁，上八点下八点，活简单好干，主要工作检验，挂件，压两天一天结，最少干十天薪资待遇：两班倒170元～上挂180元/天管工作餐，班车接送，报名电话：,0
招聘保洁员：女，57岁以下，????（要求身体健康，工作认真仔细）?工资待遇：2300（周休一天半）工作时间：上7:30—下16:00?联系?工作地点：河西区黑牛城道与紫金山路交口（国家电网）,0
日结日结，日结邮政没有大件快递小件扫描坟，分拣，装车男女工限，18-55周岁，不管吃白班上8点下7点，150元夜班上7点下8点，190元菜鸟4号库，天天有活，长白班上9点，15元一小时，装礼盒，活轻松好干，不管吃，有食堂十元能吃饱，联和利华上八点半下八点半，白班夜班都要人，一天180元，管吃，提前报名，鸽子勿扰班车：军粮城1-2期，合顺园，幺六桥，金桥工业园，天保青年公寓，福光公寓，金发公寓天津东丽金桥工业园众幸达劳务电话：,0
招聘信息保洁员：男女不限，60岁以下，身体健康，能吃苦耐劳，服从上级领导安排，具有一定的责任心。早6:30-16:30，午休两个小时。待遇：2400-2800元/月，单休，外地员工管吃住。工作地点：天津市红桥区北马路354号天津市中医药研究附属医院（原长征医院）联系电话：田主管,0
于家堡滨海站招聘早班中班保洁员，早班7:00-15:00中班13:00-21:00，单休，女55周岁以下男60以下，电话。,0
河北区王串场学校保洁，上7点～16点，周末双休，寒暑假带薪休假，男女不限，退休的最好，月薪2400，电话，,0
天津塘沽区日结临时工，天天要人，年龄18-50岁均可，170～350元，日结！保底170元，大量要男女临时工，（有一定产量)管工作餐，有班车接送，（班车路线欧美小镇，五大街百合路）有去的赶紧私信报名啦工作地点：十三大街,0
加微信联络招聘保安，开发区五大街，七点半到七点半，综合工资白班4000.夜班综合工资3800.表现好可适当调整工资夜班50以下白班48以下管吃住加微信联络，加微信联络,0
团泊西区荣锦园小区招聘外围保洁，男，65岁以下，月休4天，工资2700，加岗位绩效100到200，上7.30下4.30，上意外险。联系电话,0
招聘消控员男55岁一下，工资5500。每个月休4天。管三餐管住，工作地点塘沽区港里宿舍楼联系电话,0
招聘：保安男♂18~55岁，退伍军人优先，身体健康能吃苦耐劳，有团队合作精神，上12休12，工资三千~六千不等，管吃管住，有责任心视岗位而定，白班、夜班都可以安排，地址：天津市滨海新区中新生态城。刘经理,0
天津会展招聘保安【工作内容】会展中心维持现场秩序【人员要求】年龄18—45周岁，身高178厘米。无前科，身上无明显纹身，初中及以上学历，有保安证者优先。【上班时间】8点—6点，工作7天。上岗时间3月13日左右。【薪资福利】160元/天，周结，干完结账。管吃管住，大巴车接送。【工作地点】天津国家会展中心【联系电话】,0
菜鸟长白11库大贸仓18-35岁，男女不限新开的仓库，目前上班9点-7点，最晚不超过8点。普工岗位：拣货，包装，上下架，称重，交接。可以自选！现在入职半年以后晋升班组长招聘管理岗位：班组长（工资面议）底薪1850绩效460+各类补贴共计1000，前两个月月薪5-6千，两个月后计件工资7千到1万多地址：武清京滨工业园菜鸟南门联系电话,0
招白班保安二名，工资4300左右，包住，节日奖，绩效奖，高温补贴，十三薪都有，要求年龄50以内，形象好可以超点，能吃苦耐劳，身体健康。工作地点滨海五道五路万洋众创城。联系人曾先生,0
杨村附近有个油烟机，，28提,0
大龄工好去出，路程进，高新大道餐饮公司大量招男女长期临时工，上六点下六点，压一天后日结170日结160，提前下班不扣钱，加班一小时15，管吃管接送，长期用人，有去的联系我，微信同步,0
生态城动漫大厦招聘保洁2人:女，50岁以下一个上7：30下16：30，一个上8：00下17：00。单休上五险，2300元有意联系：,0
北辰瑞幸咖啡招驻店配送员保底180一天上班时间07:30到18:00,0
黄河医院招聘保安工资2600时间：白夜休休上五险联系人：穆经理电话：,0
塘沽开发区西区招聘消防中控员要求：国考初级证以上年龄55岁以下工资待遇：3800元上12休24管两餐一宿上7点下19点??（李队）,0
天津市泉峰精密技术招工，新能源汽车配件高科技产品资待遇6000~8000每月可日结周结管吃住上市公司,0
黄庄开发区招：质检要求：女，18~50岁，眼神好，坐的住；工作内容：产品外观分拣、检验；待遇：两班倒，白班170元，夜班180元，8点-8点，吃住免费（自带餐具），不需要体检电话微信：,0
长白班（提20/天）【津悦康餐饮】（1）招男女工，18-50岁，一天后日结，150元，干够十天结清，管吃，主要是分餐，学校送餐，整理餐具（2）管吃，上8下5（周一到周五，周六日休息）办健康证地址：西青开发区兴华十支路！联系电话（正月二十三开始上班，现在报名）,0
天津东丽顺丰小件日结男工210/天日结女工200/天企业优势:住宿免费水电费0费用每天免费1餐，目前夜班为主。宿舍有空调暖气女年龄18～55周岁男年龄18～55周岁工资待遇隔天结账，离职第二天工资全部领清两班随机安排站岗工作！！住宿00元离职提前两天说，押金正常退回代理费每天20元?业务对接/名单报备：欢欢??电话：,0
3点30集合小胡同大巴2526东丽《极兔快递》男女不限，200元200元管吃上6:30下6:30，手机烟随便带早下班钱不变,0
招电动三轮车组装工数名，有保底，月工资8000+，要求爱岗敬业，有工作经验优先。地址，天津市武清区王庆坨镇大范口村，联系电话：好朋友，谢谢！,0
独立来个下料的，活多钱有根，联系,0
220元现在集合（小胡同大巴0693）男女不限18-55周岁【东丽顺丰新仓】200到240元，小件装卸，分拣，活简单好干，上7下7，管吃，??：,0
招聘：中控白班国证1、岗位要求：55岁以下2、工作时间：12小时工作，08：00-20：003、工作内容：纯值机4、薪资待遇：55005、工作地点：和平区大沽北路小区6、缺一人，上六休一，包吃住。电话,0
东丽极兔、招聘岗位。男女不限，头一个月试用期工资5500，第二个月转正工资6000-6500.每周单休。月休4天年龄18-46周岁，咱们这是极兔长期工，不是外包，穿极兔马甲。分拣扫码。没有装卸，管住吃自费（有食堂5-7元即可），工资一个礼拜后日结，必须干满一个月，联系??。带朋友一起来上班可挣提成，月反700元。只要员工在职。每个月一直有反费。,0
浩溢劳务:夜班，东丽极兔，男女不限，17到50，管吃，200下班就结，上7点下6点半，纯分拣扫描，没有装卸，知道身份证号就可以，必须有健康吗，手机烟都可以带，工资快，考勤快，4点小胡同大巴车牌号1953,0
和平区11中学招聘岗位：保洁2名地址：和平区河北路211号时间：7:00--16:00月休6.5天薪资：2250元联系人：李姐,0
招聘安保男女不限18-55周岁，奖金+绩效+补助-月薪3000，每月四天公休。主要工作:日常巡查，车场指挥电话,0
招聘室内保洁，男性别不限（男士优先）地点：海泰高新区发展二路，盛友科技园双休，2600+200岗位津贴加班另算，节假日三倍??联系人：,0
急聘急聘急聘消防值班员1人要求：国本，男工资：5500/月饭补300包住班次：单号班次。上24休24，工作轻松。年龄：55岁以下地址：天津市东丽区西十五道5号，伊利乳业责任有限公司电话：,0
